Close_XLK,High_XLK,Low_XLK,Open_XLK,Volume_XLK,ticker,date,adj_close,return,industry,year,year_month,industry_return,industry_volatility,Close_XLF,High_XLF,Low_XLF,Open_XLF,Volume_XLF,Close_XLE,High_XLE,Low_XLE,Open_XLE,Volume_XLE,Close_XLY,High_XLY,Low_XLY,Open_XLY,Volume_XLY,gdp,cpi,gs1,gs10
,,,,,XLY,20100801,,,Consumer,2010,201008,,,,,,,,,,,,,24.966758728027344,25.43876685525063,24.966758728027344,25.364239089957845,7018000.0,,217.923,0.26,2.7
,,,,,XLY,20100801,,,Consumer,2010,201008,,,,,,,,,,,,,25.355958938598633,25.87765170195355,25.355958938598633,25.720315137360647,6399900.0,,217.923,0.26,2.7
,,,,,XLY,20100801,,,Consumer,2010,201008,,,,,,,,,,,,,24.92534828186035,25.206897189227018,24.726608155386145,25.07440377157754,12281000.0,,217.923,0.26,2.7
,,,,,XLY,20100801,,,Consumer,2010,201008,,,,,,,,,,,,,25.182056427001953,25.314549856994073,24.67692423800308,24.73489149564012,7461600.0,,217.923,0.26,2.7
,,,,,XLY,20100801,,,Consumer,2010,201008,,,,,,,,,,,,,25.00816345214844,25.39736276850046,24.98332033769964,25.24002620255112,6274400.0,,217.923,0.26,2.7
,,,,,XLY,20100801,,,Consumer,2010,201008,,,,,,,,,,,,,25.413917541503903,25.455321140907063,24.76801096647054,25.215177421365812,10502900.0,,217.923,0.26,2.7
,,,,,XLY,20100801,,,Consumer,2010,201008,,,,,,,,,,,,,24.999868392944336,25.19860845873275,24.759723159629807,24.86737501575206,7439900.0,,217.923,0.26,2.7
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,26.341373443603516,26.349654480004663,25.910770606867217,25.91905006382217,9733000.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.13633918762207,27.177742795710085,26.887914380201167,26.94588006330295,5756800.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.061805725097656,27.09492986814289,26.863064025718383,27.020402125737185,4154700.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,26.738855361938477,26.805100494424504,26.53183418971949,26.540113646695595,5400000.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,26.51527214050293,26.747134842749244,26.399339209933572,26.714010697030513,5047900.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,26.490428924560547,26.606361854663145,26.32481293497229,26.33309239192243,4382000.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,25.861082077026367,25.90248725533136,25.347670501612924,25.347670501612924,8329800.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,26.73056983947754,26.829942265739756,26.415898386877327,26.622921116031556,7914800.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.08664894104004,27.219142362586144,26.88791038816705,27.02040380971316,6494500.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,26.299964904785156,26.622918946029657,26.250280275149812,26.573232736948412,5084200.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.13633918762207,27.169463337649606,26.92931798828918,27.061811429506516,6752500.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.20694351196289,27.314941426976812,27.082330289327903,27.25678943482606,6194500.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.614023208618164,27.830015968018976,27.48940992920213,27.730327245914552,13429200.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.73032569885254,27.788477714256455,27.281721720839023,27.290027793447944,5129900.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.431245803833008,27.755236384465352,27.331557125725965,27.614011021234205,7609700.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.290019989013672,27.638935150701148,27.132179302206392,27.18202523074639,10307200.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.996170043945312,28.0210914358531,27.630639394376093,27.630639394376093,6068100.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.813400268554688,28.029396194018616,27.805094195597132,28.029396194018616,10002500.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,28.02939224243164,28.09585032386469,27.514327058353015,27.846626972658783,7045300.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.83001136779785,28.004467394905348,27.755244046316523,27.987852082459852,4928800.0,,218.275,0.26,2.65
,,,,,XLY,20100901,,,Consumer,2010,201009,,,,,,,,,,,,,27.75524139404297,28.153999347489393,27.580785383606376,27.98784940795842,8593500.0,,218.275,0.26,2.65
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.619218826293945,28.693986141367088,28.27861287297108,28.494605578156527,4975500.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.55276107788086,28.669065100223225,28.47799375365406,28.58599170399209,4334600.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.544448852539062,28.644137540335887,28.19553369168081,28.253685690316143,6478100.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.253686904907227,28.303532835471575,27.971232969802006,28.278611454712593,4956500.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.120771408081055,28.295230604204992,28.00446739002964,28.253690738575077,5571700.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.62752914428711,28.785373037884135,28.44476703403104,28.66075977125985,4663400.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.66075897216797,28.885060944409695,28.61091303309861,28.752141609271664,5932100.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.876754760742188,28.876754760742188,28.62753137710236,28.818602743527805,6641200.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,29.29212188720703,29.37519844343245,29.167511806438775,29.300431127352866,6755500.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,27.78846740722656,28.037690690667745,27.655548111454863,27.896465325367934,7620900.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,27.73032569885254,27.929703131938215,27.50602370984578,27.697095070322536,6966800.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.311859130859375,28.378317242601483,27.971249820381004,28.029405025596752,8740900.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,29.30043601989746,29.391818662481075,29.109364662244055,29.333666647936433,7739500.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.83521270751953,28.851828019218612,28.486300668978902,28.793676012795174,7859500.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,29.350278854370117,29.449967558884943,28.984748322737772,29.05951564338559,6215800.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,29.225664138793945,29.483196712408937,29.192433515931377,29.225664138793945,6287900.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,29.04290008544922,29.06782463815217,28.80198281328343,28.826907365986383,4421300.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,29.167509078979492,29.225661078376188,28.8933612226411,29.125972389274175,6432900.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.718910217285156,28.835214236298217,28.41153485717253,28.461377625865644,7035100.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.885053634643555,29.225659542805115,28.66075171916456,28.860132255939043,10736000.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101001,,,Consumer,2010,201010,,,,,,,,,,,,,28.353374481201172,28.652443681298404,28.19553064279102,28.544445765919757,10575600.0,16960.864,219.035,0.23,2.54
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.10625267028809,30.12286481048764,29.765646753365544,29.848720130548138,6686500.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,29.965023040771484,30.205940262538707,29.915177114839825,29.989944419214268,10058200.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,29.707489013671875,29.765644175518617,29.49149635027542,29.49980241965585,9342100.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,29.44995880126953,29.973329890167953,29.341960888216818,29.61610870541698,17495600.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.09794044494629,30.181016982932565,29.749028492541605,30.081325137349033,8178700.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,29.79886817932129,29.96501806914743,29.68256420715666,29.906866083065115,9936300.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.41362953186035,30.41362953186035,30.031486906705886,30.031486906705886,9349900.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.164403915405273,30.34716597445558,30.13117329774299,30.197631364021433,2890700.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,29.857019424438477,30.156088584894384,29.823791982534303,30.023169310141256,5805400.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,29.915185928344727,30.3056378738944,29.7739605168335,30.08964513598104,9845300.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.230871200561523,30.413636484392068,29.97334175776076,30.023184530407573,15392700.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.031494140625,30.2308715717545,29.715809510781643,29.798882912244412,11391200.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.247474670410156,30.26408997780204,29.8985627223181,30.01486670501545,6799900.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.27239418029785,30.27239418029785,29.87363633461862,30.056401535613723,6937700.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.006567001342773,30.380403613831664,29.8736476690186,30.363788301160284,4769900.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.330554962158203,30.405322277966587,30.172714259472315,30.214250952911065,6864600.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.280712127685547,30.3139427499784,30.0314887985823,30.08133156297501,3195000.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,30.18102264404297,30.214250096424127,30.03148801666508,30.03979408749875,9105100.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,29.715803146362305,29.724109217110765,29.25058395828716,29.674266454527093,8126100.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,29.56627082824707,29.682574842082097,29.39181480749454,29.483197438092542,7291300.0,,219.59,0.25,2.76
,,,,,XLY,20101101,,,Consumer,2010,201011,,,,,,,,,,,,,29.233966827392575,29.55796060924415,29.09274145013744,29.350273993953948,6585200.0,,219.59,0.25,2.76
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.069927215576172,31.09484860197411,30.67947526042388,30.712705888319203,7196200.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.08653259277344,31.152993834095117,30.83730927590996,30.953613279176487,6709100.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.11976432800293,31.18622557170495,30.978538938705924,31.061612324286923,10153600.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.136388778686523,31.468688756646724,31.07823675790061,31.443764198418865,7258700.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.05331039428711,31.186229730369337,30.89546650396969,31.144693032039942,5820600.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.09484481811523,31.32745284698277,31.028383570412103,31.26099476832635,4318800.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.20284652709961,31.25268929984596,31.053311870766372,31.16961589923731,4328200.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.05331039428711,31.385607149969204,31.03669508114596,31.385607149969204,4547600.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.286598205566406,31.420301494096005,31.16125316567245,31.420301494096005,3056900.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,30.671161651611328,30.787468832683793,30.421938315977915,30.438553627559696,8645500.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.044998168945312,31.20284204408975,30.96192478027208,31.09484410357724,4322800.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.16961669921875,31.186232013576337,30.870547378876537,30.99516065203485,4485400.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.21974754333496,31.244815913274905,31.07768600895381,31.086044257425645,4896200.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.403581619262695,31.462076590593945,31.152885241858076,31.32001509754887,4300600.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.53730010986328,31.587436859388383,31.39523854815257,31.52058679744211,4485700.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.579086303710938,31.63758131166367,31.52059129575821,31.570728052438348,3302100.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.445390701293945,31.59580738377979,31.35346904113708,31.57909406486585,2288900.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.353456497192383,31.403596433874135,31.186326562658227,31.33674318496513,3368300.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.26154327392578,31.320038288569847,31.16126656135584,31.31168322408036,2212600.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.328380584716797,31.411943938008296,31.269882412127636,31.34509070518502,2952200.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,31.386882781982425,31.50387277856877,31.336742845843276,31.378524532090065,1867400.0,,220.472,0.29,3.29
,,,,,XLY,20101201,,,Consumer,2010,201012,,,,,,,,,,,,,30.94530487060547,31.17791285956491,30.862231494276003,31.00345686784533,3943400.0,,220.472,0.29,3.29
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.629220962524418,31.80470916248188,31.478804326982956,31.512230954378538,4254200.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.68772315979004,31.71279472989735,31.39524807303276,31.437029772892465,4588200.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.495508193969727,31.604143106552257,31.41194483828328,31.545648120024207,4640200.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.545652389526367,31.671000627758804,31.470444084134527,31.637574005865073,20994600.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.47044563293457,31.704425622229653,31.378524012071992,31.704425622229653,3151400.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.47880172729492,31.554010038854543,31.203040043401884,31.353456666521133,4562500.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.503862380981445,31.66263401141333,31.23645585197128,31.57071241936535,5417400.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.520578384399418,31.654281660344093,31.445370092446932,31.654281660344093,3691100.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.77962303161621,31.829762949727535,31.687701442280705,31.771267972466248,4013400.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.4537296295166,31.746207778844955,31.286599713862973,31.704422909128045,3657400.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.71278190612793,31.729495216861284,31.31167201174165,31.31167201174165,6155600.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.069353103637695,31.2281248727064,30.960718110201185,31.119493067009945,4939700.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.002487182617188,31.871560400397435,30.943992176395323,31.838133771773865,11102300.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.796348571777344,31.980191821184818,31.6877136346058,31.84648850918076,4859500.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.462087631225582,31.804702521140065,31.38687932915958,31.72113597010118,6316000.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.528947830200195,31.645937851563545,31.353462798155167,31.38688942932727,6698800.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.604154586791992,31.821424490880556,31.53730451550702,31.779639610121247,4287000.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.74620246887207,31.7712708363188,31.46208261610511,31.629209316066586,5713300.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,31.729496002197266,31.771277686195752,31.453731149878585,31.59579270075922,4842500.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110101,,,Consumer,2011,201101,,,,,,,,,,,,,32.047035217285156,32.09717514425908,31.83812363650041,31.938403490448263,4361000.0,16920.632,221.187,0.27,3.39
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.155677795410156,32.7656993741574,31.838131224371008,32.657067621430684,8957900.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,31.437013626098633,31.487153552820843,31.161251998470803,31.26988372476233,4844300.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,31.34508895874023,31.437010554881873,31.253170550336016,31.370160513520855,4005600.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,31.71278190612793,31.762918650589917,31.40359362690606,31.445375309870407,5515400.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,31.93004989624023,31.955121457250524,31.662643288877316,31.737851596431774,4876000.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.09717559814453,32.24759219345561,31.91333238437815,31.98854068203369,4140200.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.4815788269043,32.506650389770556,32.122250573959505,32.122250573959505,5743000.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.69883728027344,32.79075887394667,32.48156747927537,32.48156747927537,5755800.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.74061584472656,32.782397513955196,32.4899226416177,32.58184422656293,4508400.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,33.074893951416016,33.108317392727756,32.55679076434901,32.66542571489387,5155300.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.98295211791992,33.016375538764464,32.74896904558706,32.81582226274983,3015800.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,33.25038146972656,33.27544984952793,33.04146980407773,33.1668148908236,4626400.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,33.258724212646484,33.3422907605912,33.033099314802556,33.133379172336205,3303400.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,33.434200286865234,33.442558533305,33.20022039034394,33.25871536447426,3688900.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.63197708129883,33.1500767312597,32.54005550726421,33.05815834496173,7699700.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.34785842895508,32.41471164430564,31.921680338173925,32.20580012794028,9447200.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.682125091552734,32.76568844080323,32.456500223291464,32.55677687993955,4290600.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.932823181152344,32.932823181152344,32.67377165991318,32.740624899357314,4881400.0,,221.898,0.29,3.58
,,,,,XLY,20110201,,,Consumer,2011,201102,,,,,,,,,,,,,32.941192626953125,33.0247592127501,32.815847529866616,33.0247592127501,3527600.0,,221.898,0.29,3.58
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,31.386882781982425,31.930051078667375,31.23646616130331,31.73785277174147,9524800.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.30609130859375,33.074887692581164,32.264309624056416,32.982966073956106,10040800.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.43144226074219,32.55678732483123,32.21417238260631,32.23924394561489,7406700.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,33.008026123046875,33.049807797047556,32.69883791015695,32.79075950560089,7589100.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.76569747924805,33.0331040958989,32.48993580046236,32.957895785732205,8189200.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.43980026245117,32.966258504992425,32.255956993177364,32.78241523571862,8304100.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.69883728027344,32.79075887394667,32.289369232384665,32.456499112905334,5376800.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.77406311035156,32.857626501472865,32.46487155017686,32.632001520158504,6951200.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.39801025390625,32.65706177704329,32.25594871291564,32.39801025390625,9614500.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.59857177734375,32.71556497658217,32.18074848613703,32.272670120240704,10659500.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.197452545166016,32.44814899801842,31.921690909861315,32.339514080964896,6653500.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,31.528947830200195,31.904989461538825,31.495521199028097,31.796354504098996,6198100.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,31.50882148742676,31.87773680164129,31.466896603049516,31.860967487574317,17804100.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,31.99510955810547,32.05380054117387,31.81065035507979,31.91126621041309,13363700.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,31.743589401245117,32.02027512141416,31.726820085110628,31.97835343028794,6730300.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.020263671875,32.1041102225663,31.45850617512824,31.66811775422817,7459900.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.48979187011719,32.5820214684632,32.154412094025965,32.17118140267238,5014600.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.54849624633789,32.76649415003869,32.48142218256681,32.59880419298113,3540700.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.213111877441406,32.640721368724655,32.204728820036784,32.640721368724655,9778000.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.506561279296875,32.51494433443672,32.14602913833029,32.20472011956498,6115000.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,32.85871505737305,32.90902299554881,32.61556801890529,32.71618069683744,7024700.0,,223.046,0.26,3.41
,,,,,XLY,20110301,,,Consumer,2011,201103,,,,,,,,,,,,,31.93004989624023,32.13896150747615,31.328386623542777,31.47044498906886,7486300.0,,223.046,0.26,3.41
